"sample_library_id","sample_id","position","angle_twotheta","intensity_arbu"
"6826","212296","28","34.25","164.4"
"6826","212296","28","34.3","375.1"
"6826","212296","28","34.35","555.7"
"6826","212296","28","34.4","807.3"
"6826","212296","28","34.45","-201"
"6826","212296","28","34.5","-609.7"
"6826","212296","28","34.55","395.8"
"6826","212296","28","34.6","-563.7"
"6826","212296","28","34.65","-75.76"
"6826","212296","28","34.7","141.2"
"6826","212296","28","34.75","228.7"
"6826","212296","28","34.8","700.3"
"6826","212296","28","34.85","1052"
"6826","212296","28","34.9","709.6"
"6826","212296","28","34.95","274.5"
"6826","212296","28","35.0","-122.1"
"6826","212296","28","35.05","675.9"
"6826","212296","28","35.1","451.7"
"6826","212296","28","35.15","1.452"
"6826","212296","28","35.2","108.5"
"6826","212296","28","35.25","414.5"
"6826","212296","28","35.3","-125.5"
"6826","212296","28","35.35","-364.7"
"6826","212296","28","35.4","26.49"
"6826","212296","28","35.45","45.36"
"6826","212296","28","35.5","-131.7"
"6826","212296","28","35.55","859.7"
"6826","212296","28","35.6","270.5"
"6826","212296","28","35.65","409.2"
"6826","212296","28","35.7","-6.121"
"6826","212296","28","35.75","191.2"
"6826","212296","28","35.8","659.6"
"6826","212296","28","35.85","813.4"
"6826","212296","28","35.9","306.8"
"6826","212296","28","35.95","200.7"
"6826","212296","28","36.0","360.9"
"6826","212296","28","36.05","-601.3"
"6826","212296","28","36.1","-167.3"
"6826","212296","28","36.15","214.4"
"6826","212296","28","36.2","-180"
"6826","212296","28","36.25","216.5"
"6826","212296","28","36.3","-76.21"
"6826","212296","28","36.35","-197.9"
"6826","212296","28","36.4","44.43"
"6826","212296","28","36.45","115.5"
"6826","212296","28","36.5","-235.3"
"6826","212296","28","36.55","415.1"
"6826","212296","28","36.6","324.1"
"6826","212296","28","36.65","233.6"
"6826","212296","28","36.7","109.4"
"6826","212296","28","36.75","418.9"
"6826","212296","28","36.8","804.9"
"6826","212296","28","36.85","410.9"
"6826","212296","28","36.9","1275"
"6826","212296","28","36.95","85.8"
"6826","212296","28","37.0","-166.3"
"6826","212296","28","37.05","290.6"
"6826","212296","28","37.1","-261.5"
"6826","212296","28","37.15","274.7"
"6826","212296","28","37.2","943.7"
"6826","212296","28","37.25","491.3"
"6826","212296","28","37.3","-237.5"
"6826","212296","28","37.35","1087"
"6826","212296","28","37.4","1034"
"6826","212296","28","37.45","736.5"
"6826","212296","28","37.5","421.3"
"6826","212296","28","37.55","364.8"
"6826","212296","28","37.6","993.7"
"6826","212296","28","37.65","294.4"
"6826","212296","28","37.7","105.9"
"6826","212296","28","37.75","203.4"
"6826","212296","28","37.8","486.5"
"6826","212296","28","37.85","775.1"
"6826","212296","28","37.9","439.2"
"6826","212296","28","37.95","193.2"
"6826","212296","28","38.0","576.2"
"6826","212296","28","38.05","99.85"
"6826","212296","28","38.1","585.5"
"6826","212296","28","38.15","-1065"
"6826","212296","28","38.2","350.6"
"6826","212296","28","38.25","578.6"
"6826","212296","28","38.3","653.5"
"6826","212296","28","38.35","604.2"
"6826","212296","28","38.4","-365.8"
"6826","212296","28","38.45","-64.95"
"6826","212296","28","38.5","555.4"
"6826","212296","28","38.55","846.3"
"6826","212296","28","38.6","-183.8"
"6826","212296","28","38.65","207.4"
"6826","212296","28","38.7","-282.8"
"6826","212296","28","38.75","-937.4"
"6826","212296","28","38.8","289.1"
"6826","212296","28","38.85","420.7"
"6826","212296","28","38.9","582.9"
"6826","212296","28","38.95","860.3"
"6826","212296","28","39.0","465.7"
"6826","212296","28","39.05","121.1"
"6826","212296","28","39.1","-194.9"
"6826","212296","28","39.15","17.14"
"6826","212296","28","39.2","-142.6"
"6826","212296","28","39.25","-337.7"
"6826","212296","28","39.3","441.2"
"6826","212296","28","39.35","259.4"
"6826","212296","28","39.4","181"
"6826","212296","28","39.45","355.2"
"6826","212296","28","39.5","-371.3"
"6826","212296","28","39.55","-209.5"
"6826","212296","28","39.6","96.68"
"6826","212296","28","39.65","-640.3"
"6826","212296","28","39.7","931.2"
"6826","212296","28","39.75","-146.1"
"6826","212296","28","39.8","800.6"
"6826","212296","28","39.85","629.5"
"6826","212296","28","39.9","184.2"
"6826","212296","28","39.95","-530.4"
"6826","212296","28","40.0","234.3"
"6826","212296","28","40.05","925.5"
"6826","212296","28","40.1","392.5"
"6826","212296","28","40.15","596"
"6826","212296","28","40.2","330.2"
"6826","212296","28","40.25","1197"
"6826","212296","28","40.3","905.5"
"6826","212296","28","40.35","158.6"
"6826","212296","28","40.4","76.43"
"6826","212296","28","40.45","105.7"
"6826","212296","28","40.5","141.3"
"6826","212296","28","40.55","219.5"
"6826","212296","28","40.6","296.2"
"6826","212296","28","40.65","413.6"
"6826","212296","28","40.7","957.5"
"6826","212296","28","40.75","446.2"
"6826","212296","28","40.8","-146.8"
"6826","212296","28","40.85","619.4"
"6826","212296","28","40.9","509.1"
"6826","212296","28","40.95","832.9"
"6826","212296","28","41.0","1317"
"6826","212296","28","41.05","429.5"
"6826","212296","28","41.1","564.1"
"6826","212296","28","41.15","1065"
"6826","212296","28","41.2","403.2"
"6826","212296","28","41.25","960.5"
"6826","212296","28","41.3","1074"
"6826","212296","28","41.35","1022"
"6826","212296","28","41.4","361.4"
"6826","212296","28","41.45","204.6"
"6826","212296","28","41.5","825.4"
"6826","212296","28","41.55","1698"
"6826","212296","28","41.6","1284"
"6826","212296","28","41.65","763.2"
"6826","212296","28","41.7","580"
"6826","212296","28","41.75","1284"
"6826","212296","28","41.8","1483"
"6826","212296","28","41.85","689.1"
"6826","212296","28","41.9","903.5"
"6826","212296","28","41.95","1317"
"6826","212296","28","42.0","1165"
"6826","212296","28","42.05","1119"
"6826","212296","28","42.1","914.9"
"6826","212296","28","42.15","1636"
"6826","212296","28","42.2","1621"
"6826","212296","28","42.25","1087"
"6826","212296","28","42.3","1356"
"6826","212296","28","42.35","1438"
"6826","212296","28","42.4","1483"
"6826","212296","28","42.45","1935"
"6826","212296","28","42.5","1779"
"6826","212296","28","42.55","689"
"6826","212296","28","42.6","1625"
"6826","212296","28","42.65","1520"
"6826","212296","28","42.7","1361"
"6826","212296","28","42.75","2225"
"6826","212296","28","42.8","1333"
"6826","212296","28","42.85","1343"
"6826","212296","28","42.9","1604"
"6826","212296","28","42.95","2050"
"6826","212296","28","43.0","1902"
"6826","212296","28","43.05","1484"
"6826","212296","28","43.1","1598"
"6826","212296","28","43.15","1512"
"6826","212296","28","43.2","1297"
"6826","212296","28","43.25","1620"
"6826","212296","28","43.3","1497"
"6826","212296","28","43.35","1997"
"6826","212296","28","43.4","1765"
"6826","212296","28","43.45","1798"
"6826","212296","28","43.5","929.4"
"6826","212296","28","43.55","1507"
"6826","212296","28","43.6","1893"
"6826","212296","28","43.65","2279"
"6826","212296","28","43.7","2344"
"6826","212296","28","43.75","1847"
"6826","212296","28","43.8","1874"
"6826","212296","28","43.85","2133"
"6826","212296","28","43.9","1775"
"6826","212296","28","43.95","1389"
"6826","212296","28","44.0","1538"
"6826","212296","28","44.05","1750"
"6826","212296","28","44.1","1350"
"6826","212296","28","44.15","1340"
"6826","212296","28","44.2","1720"
"6826","212296","28","44.25","1124"
"6826","212296","28","44.3","1235"
"6826","212296","28","44.35","1865"
"6826","212296","28","44.4","1550"
"6826","212296","28","44.45","1377"
"6826","212296","28","44.5","1704"
"6826","212296","28","44.55","1698"
"6826","212296","28","44.6","885.4"
"6826","212296","28","44.65","2203"
"6826","212296","28","44.7","1230"
"6826","212296","28","44.75","1347"
"6826","212296","28","44.8","1073"
"6826","212296","28","44.85","1273"
"6826","212296","28","44.9","1385"
"6826","212296","28","44.95","1336"
"6826","212296","28","45.0","1282"
"6826","212296","28","45.05","1651"
"6826","212296","28","45.1","1302"
"6826","212296","28","45.15","1362"
"6826","212296","28","45.2","938.3"
"6826","212296","28","45.25","1521"
"6826","212296","28","45.3","1244"
"6826","212296","28","45.35","1187"
"6826","212296","28","45.4","1195"
"6826","212296","28","45.45","1184"
"6826","212296","28","45.5","1515"
"6826","212296","28","45.55","1579"
"6826","212296","28","45.6","1239"
"6826","212296","28","45.65","1192"
"6826","212296","28","45.7","1787"
"6826","212296","28","45.75","1113"
"6826","212296","28","45.8","1287"
"6826","212296","28","45.85","1097"
"6826","212296","28","45.9","1526"
"6826","212296","28","45.95","1489"
"6826","212296","28","46.0","1029"
"6826","212296","28","46.05","628.3"
"6826","212296","28","46.1","1150"
"6826","212296","28","46.15","1149"
"6826","212296","28","46.2","1549"
"6826","212296","28","46.25","740.6"
"6826","212296","28","46.3","1258"
"6826","212296","28","46.35","1335"
"6826","212296","28","46.4","993.5"
"6826","212296","28","46.45","1006"
"6826","212296","28","46.5","248"
"6826","212296","28","46.55","689.9"
"6826","212296","28","46.6","1166"
"6826","212296","28","46.65","1237"
"6826","212296","28","46.7","949.8"
"6826","212296","28","46.75","1045"
"6826","212296","28","46.8","729.9"
"6826","212296","28","46.85","1171"
"6826","212296","28","46.9","821.9"
"6826","212296","28","46.95","740.4"
"6826","212296","28","47.0","862.7"
"6826","212296","28","47.05","1042"
"6826","212296","28","47.1","401.9"
"6826","212296","28","47.15","658.1"
"6826","212296","28","47.2","720.9"
"6826","212296","28","47.25","910"
"6826","212296","28","47.3","674.9"
"6826","212296","28","47.35","433.2"
"6826","212296","28","47.4","440.5"
"6826","212296","28","47.45","454.6"
"6826","212296","28","47.5","414.9"
"6826","212296","28","47.55","972.5"
"6826","212296","28","47.6","772.2"
"6826","212296","28","47.65","376"
"6826","212296","28","47.7","592.4"
"6826","212296","28","47.75","113"
"6826","212296","28","47.8","1225"
"6826","212296","28","47.85","536.5"
"6826","212296","28","47.9","171.4"
"6826","212296","28","47.95","319"
"6826","212296","28","48.0","1001"
"6826","212296","28","48.05","376.1"
"6826","212296","28","48.1","603.5"
"6826","212296","28","48.15","1012"
"6826","212296","28","48.2","986.7"
"6826","212296","28","48.25","323.5"
"6826","212296","28","48.3","625.8"
"6826","212296","28","48.35","1040"
"6826","212296","28","48.4","486.4"
"6826","212296","28","48.45","427.5"
"6826","212296","28","48.5","1004"
"6826","212296","28","48.55","727.7"
"6826","212296","28","48.6","557.4"
"6826","212296","28","48.65","540.5"
"6826","212296","28","48.7","-147.1"
"6826","212296","28","48.75","651.6"
"6826","212296","28","48.8","613.8"
"6826","212296","28","48.85","1386"
"6826","212296","28","48.9","291.1"
"6826","212296","28","48.95","8.034"
"6826","212296","28","49.0","394.9"
"6826","212296","28","49.05","948.4"
"6826","212296","28","49.1","652.8"
"6826","212296","28","49.15","169.8"
"6826","212296","28","49.2","527.6"
"6826","212296","28","49.25","581.5"
"6826","212296","28","49.3","632.1"
"6826","212296","28","49.35","279.5"
"6826","212296","28","49.4","536.1"
"6826","212296","28","49.45","486"
"6826","212296","28","49.5","457.2"
"6826","212296","28","49.55","664.4"
"6826","212296","28","49.6","324.7"
"6826","212296","28","49.65","26.69"
"6826","212296","28","49.7","-60.07"
"6826","212296","28","49.75","534.8"
"6826","212296","28","49.8","716.8"
"6826","212296","28","49.85","352.3"
"6826","212296","28","49.9","553"
"6826","212296","28","49.95","517.4"
"6826","212296","28","50.0","331"
"6826","212296","28","50.05","517.1"
"6826","212296","28","50.1","755"
"6826","212296","28","50.15","148.7"
"6826","212296","28","50.2","434.1"
"6826","212296","28","50.25","781.7"
"6826","212296","28","50.3","339.8"
"6826","212296","28","50.35","433"
"6826","212296","28","50.4","880.6"
"6826","212296","28","50.45","822.1"
"6826","212296","28","50.5","768.9"
"6826","212296","28","50.55","710.6"
"6826","212296","28","50.6","567"
"6826","212296","28","50.65","-244.3"
"6826","212296","28","50.7","584"
"6826","212296","28","50.75","474.6"
"6826","212296","28","50.8","132.9"
"6826","212296","28","50.85","253.6"
"6826","212296","28","50.9","405.6"
"6826","212296","28","50.95","247.6"
"6826","212296","28","51.0","488.8"
"6826","212296","28","51.05","112.7"
"6826","212296","28","51.1","-149.2"
"6826","212296","28","51.15","398.1"
"6826","212296","28","51.2","23.06"
"6826","212296","28","51.25","-175"
"6826","212296","28","51.3","260.1"
"6826","212296","28","51.35","292.2"
"6826","212296","28","51.4","191.8"
"6826","212296","28","51.45","46.41"
"6826","212296","28","51.5","63.37"
"6826","212296","28","51.55","53.52"
"6826","212296","28","51.6","98.78"
"6826","212296","28","51.65","273.4"
"6826","212296","28","51.7","56.94"
"6826","212296","28","51.75","-395.7"
"6826","212296","28","51.8","-67.64"
"6826","212296","28","51.85","200.9"
"6826","212296","28","51.9","123.5"
"6826","212296","28","51.95","49.12"
"6826","212296","28","52.0","0"
"6826","212297","29","19.0","0"
"6826","212297","29","19.05","966.2"
"6826","212297","29","19.1","-256.2"
"6826","212297","29","19.15","156.5"
"6826","212297","29","19.2","72"
"6826","212297","29","19.25","-133.9"
"6826","212297","29","19.3","30.68"
"6826","212297","29","19.35","1028"
"6826","212297","29","19.4","351.6"
"6826","212297","29","19.45","393.1"
"6826","212297","29","19.5","295.7"
"6826","212297","29","19.55","-125.4"
"6826","212297","29","19.6","-859.8"
"6826","212297","29","19.65","159.7"
"6826","212297","29","19.7","331.3"
"6826","212297","29","19.75","253.5"
"6826","212297","29","19.8","-184.6"
"6826","212297","29","19.85","666"
"6826","212297","29","19.9","770.5"
"6826","212297","29","19.95","352.7"
"6826","212297","29","20.0","1181"
"6826","212297","29","20.05","576.4"
"6826","212297","29","20.1","1100"
"6826","212297","29","20.15","245.1"
"6826","212297","29","20.2","934.6"
"6826","212297","29","20.25","1225"
"6826","212297","29","20.3","387.2"
"6826","212297","29","20.35","1555"
"6826","212297","29","20.4","2146"
"6826","212297","29","20.45","2308"
"6826","212297","29","20.5","2558"
"6826","212297","29","20.55","2602"
"6826","212297","29","20.6","1585"
"6826","212297","29","20.65","1678"
"6826","212297","29","20.7","2542"
"6826","212297","29","20.75","2480"
"6826","212297","29","20.8","2215"
"6826","212297","29","20.85","2554"
"6826","212297","29","20.9","3713"
"6826","212297","29","20.95","2918"
"6826","212297","29","21.0","2588"
"6826","212297","29","21.05","2875"
"6826","212297","29","21.1","2538"
"6826","212297","29","21.15","2700"
"6826","212297","29","21.2","1720"
"6826","212297","29","21.25","2745"
"6826","212297","29","21.3","3991"
"6826","212297","29","21.35","3850"
"6826","212297","29","21.4","3408"
"6826","212297","29","21.45","3620"
"6826","212297","29","21.5","4889"
"6826","212297","29","21.55","4231"
"6826","212297","29","21.6","3570"
"6826","212297","29","21.65","2921"
"6826","212297","29","21.7","3801"
"6826","212297","29","21.75","3828"
"6826","212297","29","21.8","4616"
"6826","212297","29","21.85","3979"
"6826","212297","29","21.9","4695"
"6826","212297","29","21.95","5018"
"6826","212297","29","22.0","4126"
"6826","212297","29","22.05","2883"
"6826","212297","29","22.1","4208"
"6826","212297","29","22.15","5857"
